run_id,instance_id,seed,repeat,arm,source_sha256,protocol_sha256,input_sha256,status,root_status,actual_root_source,factor_fallback,physical_ok,complete_ok,recovery_success,projected_collision_status,T_physical_return,T_complete_return,T_total,reference_certified_body_clearance,group,simulation_executed,success,rms_position_error,max_position_error,rms_attitude_error_rad,max_attitude_error_rad,min_realized_clearance,min_floor_clearance,max_velocity,max_acceleration,max_jerk,max_thrust,max_rotor_thrust,max_body_rate,actuator_saturation_updates,actuator_saturation_duration,contact_steps,contact_events,body_collision_samples,final_position_error,samples,simulation_duration,log,log_sha256,simulation_wall_seconds,not_run_reason
B_s7_r1_conic,heldout_41007,41007,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,be86e491949ee9298dee6a10d9543b05f74e5b4243ac47d09d50a252c47f61fa,ROOT_FAILURE,optimal,,False,False,False,False,NOT_AVAILABLE,147.31479200418107,147.6706670000567,147.67391700297594,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s7_r1_factor,heldout_41007,41007,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,be86e491949ee9298dee6a10d9543b05f74e5b4243ac47d09d50a252c47f61fa,ROOT_FAILURE,optimal,,True,False,False,False,NOT_AVAILABLE,146.9721249959548,147.33191699633608,147.33458300179336,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s8_r0_conic,heldout_41008,41008,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,64430beb3ca277f4889bb7dac1a5dd5aebb83957f936411dcf0b568a43574809,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,325.35954100603703,325.48570800281595,325.4891660035355,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s8_r0_factor,heldout_41008,41008,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,64430beb3ca277f4889bb7dac1a5dd5aebb83957f936411dcf0b568a43574809,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,324.1372920019785,324.26033400406595,324.26316700002644,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s8_r1_factor,heldout_41008,41008,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,64430beb3ca277f4889bb7dac1a5dd5aebb83957f936411dcf0b568a43574809,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,151.07641700160457,151.20358300191583,151.20658300293144,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s8_r1_conic,heldout_41008,41008,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,64430beb3ca277f4889bb7dac1a5dd5aebb83957f936411dcf0b568a43574809,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,155.94941699964693,156.0654999993858,156.0684579962981,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s9_r0_factor,heldout_41009,41009,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,6bbedb4acfd0f49d1577225878257490e041599a7a0962dcb1610c4a09c53f3d,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,349.6184999967227,349.7451250004815,349.747792002745,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s9_r0_conic,heldout_41009,41009,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,6bbedb4acfd0f49d1577225878257490e041599a7a0962dcb1610c4a09c53f3d,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,321.5268330022809,321.65325000096345,321.65600000007544,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s9_r1_conic,heldout_41009,41009,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,6bbedb4acfd0f49d1577225878257490e041599a7a0962dcb1610c4a09c53f3d,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,148.28133300034096,148.4093330000178,148.41216600325424,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s9_r1_factor,heldout_41009,41009,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,6bbedb4acfd0f49d1577225878257490e041599a7a0962dcb1610c4a09c53f3d,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,149.4232920013019,149.5512499968754,149.5539999959874,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s10_r0_conic,heldout_41010,41010,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,2f9b0ad2543d211915083b41034b472ff26919e122eeae67c968129ecdec472a,ROOT_FAILURE,optimal,,False,False,False,False,NOT_AVAILABLE,332.7487080023275,333.10991700273007,333.11295800376683,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s10_r0_factor,heldout_41010,41010,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,2f9b0ad2543d211915083b41034b472ff26919e122eeae67c968129ecdec472a,ROOT_FAILURE,optimal,,True,False,False,False,NOT_AVAILABLE,356.45795799791813,356.82645800261525,356.8339580015163,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s10_r1_factor,heldout_41010,41010,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,2f9b0ad2543d211915083b41034b472ff26919e122eeae67c968129ecdec472a,ROOT_FAILURE,optimal,,True,False,False,False,NOT_AVAILABLE,154.07112500543008,154.54950000275858,154.5527080015745,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s10_r1_conic,heldout_41010,41010,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,2f9b0ad2543d211915083b41034b472ff26919e122eeae67c968129ecdec472a,ROOT_FAILURE,optimal,,False,False,False,False,NOT_AVAILABLE,153.46800000406802,153.8202090014238,153.82587500062073,,cluttered,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s11_r0_factor,heldout_41011,41011,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,713a7222a479a050dbb98a41f4c85272977fb93564a016a298a8bbf13a7ef435,PHYSICAL_ONLY,optimal,conic,True,True,False,True,COLLISION_WITNESSED,581.9209170003887,617.1380000014324,617.1408750014962,0.160015811581361,cluttered,True,True,0.008475283834388024,0.023972347480774463,0.0039060459846074727,0.018100181304556144,0.14837048844049253,0.6533164025447672,1.8205358199969885,0.8947593689594463,0.8665149012567607,6.14209490358027,1.7723326740220529,0.36838584728393914,0,0.0,0,0,0,5.514511768765932e-05,10501,10.5,raw/B_s11_r0_factor.tracking.npz,934c5c1a710323fb0b4c525caaffe5527e9ea1fc4b5b5241782f534d043243fd,0.5825792500036187,
B_s11_r0_conic,heldout_41011,41011,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,713a7222a479a050dbb98a41f4c85272977fb93564a016a298a8bbf13a7ef435,PHYSICAL_ONLY,optimal,conic,False,True,False,True,COLLISION_WITNESSED,562.9912500007777,598.0704999965383,598.0734580007265,0.160015811581361,cluttered,True,True,0.008475283834388024,0.023972347480774463,0.0039060459846074727,0.018100181304556144,0.14837048844049253,0.6533164025447672,1.8205358199969885,0.8947593689594463,0.8665149012567607,6.14209490358027,1.7723326740220529,0.36838584728393914,0,0.0,0,0,0,5.514511768765932e-05,10501,10.5,raw/B_s11_r0_conic.tracking.npz,934c5c1a710323fb0b4c525caaffe5527e9ea1fc4b5b5241782f534d043243fd,0.5544555410015164,
B_s11_r1_conic,heldout_41011,41011,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,713a7222a479a050dbb98a41f4c85272977fb93564a016a298a8bbf13a7ef435,PHYSICAL_ONLY,optimal,conic,False,True,False,True,COLLISION_WITNESSED,389.950291995774,424.45979199692374,424.46791700058384,0.160015811581361,cluttered,True,True,0.008475283834388024,0.023972347480774463,0.0039060459846074727,0.018100181304556144,0.14837048844049253,0.6533164025447672,1.8205358199969885,0.8947593689594463,0.8665149012567607,6.14209490358027,1.7723326740220529,0.36838584728393914,0,0.0,0,0,0,5.514511768765932e-05,10501,10.5,raw/B_s11_r1_conic.tracking.npz,934c5c1a710323fb0b4c525caaffe5527e9ea1fc4b5b5241782f534d043243fd,0.5591251660007401,
B_s11_r1_factor,heldout_41011,41011,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,713a7222a479a050dbb98a41f4c85272977fb93564a016a298a8bbf13a7ef435,PHYSICAL_ONLY,optimal,conic,True,True,False,True,COLLISION_WITNESSED,413.990291999653,449.0756250015693,449.07816700288095,0.160015811581361,cluttered,True,True,0.008475283834388024,0.023972347480774463,0.0039060459846074727,0.018100181304556144,0.14837048844049253,0.6533164025447672,1.8205358199969885,0.8947593689594463,0.8665149012567607,6.14209490358027,1.7723326740220529,0.36838584728393914,0,0.0,0,0,0,5.514511768765932e-05,10501,10.5,raw/B_s11_r1_factor.tracking.npz,934c5c1a710323fb0b4c525caaffe5527e9ea1fc4b5b5241782f534d043243fd,0.5511209169999347,
B_s12_r0_conic,heldout_41012,41012,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,9937684d1eb43d1b277e714a7c410b82a540309930da9597cb3d282c70e2b61c,PHYSICAL_ONLY,optimal,conic,False,True,False,True,COLLISION_WITNESSED,569.9593750032363,604.7761250010808,604.7790840020753,0.16012889394616645,cluttered,True,True,0.008467051634662213,0.023957568057195254,0.0039046273153053005,0.018100183241509277,0.1510542628648706,0.6144013163569003,1.8227584119684659,0.8936772626412431,0.8629453936523257,6.160428975384004,1.772331193718671,0.368386819075423,0,0.0,0,0,0,5.51987418194725e-05,10501,10.5,raw/B_s12_r0_conic.tracking.npz,d29526f898d7e6dd4f8fc0824e10ea10068c518fcd2717034933fa8e42849c6b,0.5642664159968263,
B_s12_r0_factor,heldout_41012,41012,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,9937684d1eb43d1b277e714a7c410b82a540309930da9597cb3d282c70e2b61c,PHYSICAL_ONLY,optimal,conic,True,True,False,True,COLLISION_WITNESSED,600.7150410005124,636.19258300605,636.1963750023278,0.16012889394616645,cluttered,True,True,0.008467051634662213,0.023957568057195254,0.0039046273153053005,0.018100183241509277,0.1510542628648706,0.6144013163569003,1.8227584119684659,0.8936772626412431,0.8629453936523257,6.160428975384004,1.772331193718671,0.368386819075423,0,0.0,0,0,0,5.51987418194725e-05,10501,10.5,raw/B_s12_r0_factor.tracking.npz,d29526f898d7e6dd4f8fc0824e10ea10068c518fcd2717034933fa8e42849c6b,0.5412657499982743,
B_s12_r1_factor,heldout_41012,41012,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,9937684d1eb43d1b277e714a7c410b82a540309930da9597cb3d282c70e2b61c,PHYSICAL_ONLY,optimal,conic,True,True,False,True,COLLISION_WITNESSED,425.57358300109627,462.17641700059175,462.18166700418806,0.16012889394616645,cluttered,True,True,0.008467051634662213,0.023957568057195254,0.0039046273153053005,0.018100183241509277,0.1510542628648706,0.6144013163569003,1.8227584119684659,0.8936772626412431,0.8629453936523257,6.160428975384004,1.772331193718671,0.368386819075423,0,0.0,0,0,0,5.51987418194725e-05,10501,10.5,raw/B_s12_r1_factor.tracking.npz,d29526f898d7e6dd4f8fc0824e10ea10068c518fcd2717034933fa8e42849c6b,0.5495005420016241,
B_s12_r1_conic,heldout_41012,41012,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,9937684d1eb43d1b277e714a7c410b82a540309930da9597cb3d282c70e2b61c,PHYSICAL_ONLY,optimal,conic,False,True,False,True,COLLISION_WITNESSED,396.67329200165113,431.48862499947427,431.4915830036625,0.16012889394616645,cluttered,True,True,0.008467051634662213,0.023957568057195254,0.0039046273153053005,0.018100183241509277,0.1510542628648706,0.6144013163569003,1.8227584119684659,0.8936772626412431,0.8629453936523257,6.160428975384004,1.772331193718671,0.368386819075423,0,0.0,0,0,0,5.51987418194725e-05,10501,10.5,raw/B_s12_r1_conic.tracking.npz,d29526f898d7e6dd4f8fc0824e10ea10068c518fcd2717034933fa8e42849c6b,0.5749240000004647,
B_s13_r0_factor,heldout_41013,41013,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,fab909f2b07e8721bdac27ad5c715aceff50815ac496a0bb5e81fa1225d2619e,COMPLETE_SUCCESS,optimal,conic,True,True,True,True,COLLISION_WITNESSED,567.3832909960765,752.1885000023758,752.1914160024608,0.16054483509989945,cluttered,True,True,0.008918425087017194,0.024744757660215954,0.004370411016820588,0.01938708216801014,0.1516544077691979,0.9046259968287496,1.9451221614837046,1.0200101166416402,1.0533646304978337,6.071033339064471,1.7937553892029245,0.3945378596653876,0,0.0,0,0,0,7.560861594749682e-05,10001,10.0,raw/B_s13_r0_factor.tracking.npz,2bb4e7e55ede8bfe9e4397b71fac1d708aead62617134b0ba7b5e39d557c0295,0.5598070409978391,
B_s13_r0_conic,heldout_41013,41013,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,fab909f2b07e8721bdac27ad5c715aceff50815ac496a0bb5e81fa1225d2619e,COMPLETE_SUCCESS,optimal,conic,False,True,True,True,COLLISION_WITNESSED,555.5732089997036,694.2972920005559,694.300209004723,0.16054483509989945,cluttered,True,True,0.008918425087017194,0.024744757660215954,0.004370411016820588,0.01938708216801014,0.1516544077691979,0.9046259968287496,1.9451221614837046,1.0200101166416402,1.0533646304978337,6.071033339064471,1.7937553892029245,0.3945378596653876,0,0.0,0,0,0,7.560861594749682e-05,10001,10.0,raw/B_s13_r0_conic.tracking.npz,2bb4e7e55ede8bfe9e4397b71fac1d708aead62617134b0ba7b5e39d557c0295,0.5250418330033426,
B_s13_r1_conic,heldout_41013,41013,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,fab909f2b07e8721bdac27ad5c715aceff50815ac496a0bb5e81fa1225d2619e,COMPLETE_SUCCESS,optimal,conic,False,True,True,True,COLLISION_WITNESSED,409.62312500050757,553.0866670014802,553.089834000275,0.16054483509989945,cluttered,True,True,0.008918425087017194,0.024744757660215954,0.004370411016820588,0.01938708216801014,0.1516544077691979,0.9046259968287496,1.9451221614837046,1.0200101166416402,1.0533646304978337,6.071033339064471,1.7937553892029245,0.3945378596653876,0,0.0,0,0,0,7.560861594749682e-05,10001,10.0,raw/B_s13_r1_conic.tracking.npz,2bb4e7e55ede8bfe9e4397b71fac1d708aead62617134b0ba7b5e39d557c0295,0.5176165839948226,
B_s13_r1_factor,heldout_41013,41013,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,fab909f2b07e8721bdac27ad5c715aceff50815ac496a0bb5e81fa1225d2619e,COMPLETE_SUCCESS,optimal,conic,True,True,True,True,COLLISION_WITNESSED,402.4635000023409,540.7376660004957,540.7403749995865,0.16054483509989945,cluttered,True,True,0.008918425087017194,0.024744757660215954,0.004370411016820588,0.01938708216801014,0.1516544077691979,0.9046259968287496,1.9451221614837046,1.0200101166416402,1.0533646304978337,6.071033339064471,1.7937553892029245,0.3945378596653876,0,0.0,0,0,0,7.560861594749682e-05,10001,10.0,raw/B_s13_r1_factor.tracking.npz,2bb4e7e55ede8bfe9e4397b71fac1d708aead62617134b0ba7b5e39d557c0295,0.5622309159953147,
B_s14_r0_conic,heldout_41014,41014,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,0e46df9c8b3d4a4357ef5e77ed479310ce76c1bb33728de49adcdf0e6eaa6850,COMPLETE_SUCCESS,optimal,conic,False,True,True,True,COLLISION_WITNESSED,572.9598329999135,713.1257079963689,713.1303749993094,0.16024155717215757,cluttered,True,True,0.008483686997449133,0.024004333785936357,0.003906754190187611,0.018100198711363646,0.14710572720058893,0.6808843593851904,1.8191261402718608,0.890877057184557,0.855140982177025,6.134887069846606,1.7723189300602091,0.3683925501264627,0,0.0,0,0,0,5.520872519475721e-05,10501,10.5,raw/B_s14_r0_conic.tracking.npz,4ee1881b854f0b7f4baad1281334ce97d12da0037e0cf4ad906668cf06608656,0.5896873750025406,
B_s14_r0_factor,heldout_41014,41014,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,0e46df9c8b3d4a4357ef5e77ed479310ce76c1bb33728de49adcdf0e6eaa6850,COMPLETE_SUCCESS,optimal,conic,True,True,True,True,COLLISION_WITNESSED,570.1347909998731,707.7392499995767,707.7423750015441,0.16024155717215757,cluttered,True,True,0.008483686997449133,0.024004333785936357,0.003906754190187611,0.018100198711363646,0.14710572720058893,0.6808843593851904,1.8191261402718608,0.890877057184557,0.855140982177025,6.134887069846606,1.7723189300602091,0.3683925501264627,0,0.0,0,0,0,5.520872519475721e-05,10501,10.5,raw/B_s14_r0_factor.tracking.npz,4ee1881b854f0b7f4baad1281334ce97d12da0037e0cf4ad906668cf06608656,0.5491477499963366,
B_s14_r1_factor,heldout_41014,41014,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,0e46df9c8b3d4a4357ef5e77ed479310ce76c1bb33728de49adcdf0e6eaa6850,COMPLETE_SUCCESS,optimal,conic,True,True,True,True,COLLISION_WITNESSED,432.6673329996993,579.7829160001129,579.7859160011285,0.16024155717215757,cluttered,True,True,0.008483686997449133,0.024004333785936357,0.003906754190187611,0.018100198711363646,0.14710572720058893,0.6808843593851904,1.8191261402718608,0.890877057184557,0.855140982177025,6.134887069846606,1.7723189300602091,0.3683925501264627,0,0.0,0,0,0,5.520872519475721e-05,10501,10.5,raw/B_s14_r1_factor.tracking.npz,4ee1881b854f0b7f4baad1281334ce97d12da0037e0cf4ad906668cf06608656,0.5501604579985724,
B_s14_r1_conic,heldout_41014,41014,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,0e46df9c8b3d4a4357ef5e77ed479310ce76c1bb33728de49adcdf0e6eaa6850,COMPLETE_SUCCESS,optimal,conic,False,True,True,True,COLLISION_WITNESSED,392.0650000000023,530.3240830035065,530.327207998198,0.16024155717215757,cluttered,True,True,0.008483686997449133,0.024004333785936357,0.003906754190187611,0.018100198711363646,0.14710572720058893,0.6808843593851904,1.8191261402718608,0.890877057184557,0.855140982177025,6.134887069846606,1.7723189300602091,0.3683925501264627,0,0.0,0,0,0,5.520872519475721e-05,10501,10.5,raw/B_s14_r1_conic.tracking.npz,4ee1881b854f0b7f4baad1281334ce97d12da0037e0cf4ad906668cf06608656,0.5412124170034076,
B_s15_r0_factor,heldout_41015,41015,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,2f0dc61b4ab13a2cac43678c485956f963ab3406a52e31486ab6de557f2cbd5f,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,299.0242500018212,299.1473330039298,299.1505420068279,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s15_r0_conic,heldout_41015,41015,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,2f0dc61b4ab13a2cac43678c485956f963ab3406a52e31486ab6de557f2cbd5f,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,337.26675000070827,337.38416700361995,337.3873750024359,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s15_r1_conic,heldout_41015,41015,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,2f0dc61b4ab13a2cac43678c485956f963ab3406a52e31486ab6de557f2cbd5f,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,126.4290830004029,126.54791599925375,126.55116600217298,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s15_r1_factor,heldout_41015,41015,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,2f0dc61b4ab13a2cac43678c485956f963ab3406a52e31486ab6de557f2cbd5f,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,125.44595799408853,125.57179099530913,125.5767080001533,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s16_r0_conic,heldout_41016,41016,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,a24d961d6b6d0ba1fa13cf90c49ef1f7a684b364abafe68e1a5fe4ecb59e252c,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,299.7268340041046,299.84291700384347,299.84579200390726,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s16_r0_factor,heldout_41016,41016,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,a24d961d6b6d0ba1fa13cf90c49ef1f7a684b364abafe68e1a5fe4ecb59e252c,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,299.0508750008303,299.18412499682745,299.1866660013329,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s16_r1_factor,heldout_41016,41016,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,a24d961d6b6d0ba1fa13cf90c49ef1f7a684b364abafe68e1a5fe4ecb59e252c,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,125.8535410015611,125.98395800159778,125.98704100673785,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s16_r1_conic,heldout_41016,41016,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,a24d961d6b6d0ba1fa13cf90c49ef1f7a684b364abafe68e1a5fe4ecb59e252c,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,127.64345799951116,127.75970800430514,127.76216700149234,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s17_r0_factor,heldout_41017,41017,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,d81589ffa3bd8548c4ebd00f3cf13455ede6c103485c48e751c3e4f60a7f9350,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,337.10091700049816,337.22779199888464,337.23037500021746,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
