seed,step,repeat,instance_id,input_sha256,protocol_sha256,source_sha256,conic_run_id,conic_physical_ok,conic_complete_ok,conic_recovery_attempted,conic_factor_fallback,conic_T_physical_return,conic_T_complete_return,conic_T_root,conic_trajectory_energy_exact,factor_run_id,factor_physical_ok,factor_complete_ok,factor_recovery_attempted,factor_factor_fallback,factor_T_physical_return,factor_T_complete_return,factor_T_root,factor_trajectory_energy_exact,delta_physical_ms,delta_complete_ms
31005,0,1,31005_0,2686ac62c170157c511e6c5ccad5d4ff411f211c6b9f5ad36f24967498d3536b,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31005_t0_conic,True,True,True,False,151.7302499996731,186.91658299940173,49.411707994295284,"[""6019967490257656402717407624106727809819059384969989"",""345001676025843451800233486003369310484857895256064""]",A_r1_s31005_t0_factor,True,True,True,True,158.28187499573687,193.38287499704165,52.04812499869149,"[""6019967490257656402717407624106727809819059384969989"",""345001676025843451800233486003369310484857895256064""]",6.551624996063765,6.466291997639928
31005,1,0,31005_1,e8e4f054c008a1da84c4de74159219537f59cf91b86818640fef0bf5538103b0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31005_t1_conic,True,True,True,False,86.41320799506502,120.85124999430263,22.869916996569373,"[""335247535364273679152068980136852316840912359747832939"",""19320093857447233300813075216188681387152042134339584""]",A_r0_s31005_t1_factor,True,True,True,False,67.43445800384507,99.90862500126241,4.9453750034444965,"[""111749146504571153647355520284160763331667627884140303"",""6440031285815744433604358405396227129050680711446528""]",-18.978749991219956,-20.942624993040226
31005,1,1,31005_1,e8e4f054c008a1da84c4de74159219537f59cf91b86818640fef0bf5538103b0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31005_t1_conic,True,True,True,False,86.92433300166158,121.53212499833899,23.088040994480252,"[""335247535364273679152068980136852316840912359747832939"",""19320093857447233300813075216188681387152042134339584""]",A_r1_s31005_t1_factor,True,True,True,False,68.90733399632154,101.09154199744808,5.233333999058232,"[""111749146504571153647355520284160763331667627884140303"",""6440031285815744433604358405396227129050680711446528""]",-18.01699900534004,-20.44058300089091
31005,2,0,31005_2,5d027e60fed0ac3512433bf76f2a648c09e582caef5b3ce6d077f7d3e78b77c0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31005_t2_conic,True,True,True,False,92.06124999764143,125.97324999660486,24.740000000747386,"[""1788306253723832259350312364502539709447703140136507473"",""103040500573051910937669734486339634064810891383144448""]",A_r0_s31005_t2_factor,True,True,True,False,73.60683399747359,105.46112500014715,5.2752499977941625,"[""5364917865444064411877182779204822800355783006314263439"",""309121501719155732813009203459018902194432674149433344""]",-18.45441600016784,-20.512124996457715
31005,2,1,31005_2,5d027e60fed0ac3512433bf76f2a648c09e582caef5b3ce6d077f7d3e78b77c0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31005_t2_conic,True,True,True,False,91.75749999849359,125.90549999731593,24.175666992960032,"[""1788306253723832259350312364502539709447703140136507473"",""103040500573051910937669734486339634064810891383144448""]",A_r1_s31005_t2_factor,True,True,True,False,73.08866599487374,104.72379099519458,5.112874998303596,"[""5364917865444064411877182779204822800355783006314263439"",""309121501719155732813009203459018902194432674149433344""]",-18.66883400361985,-21.18170900212135
31005,3,0,31005_3,dcf55644593d00cf50123fc79249855c5c760d9c0dfd0490d16248afb63f855a,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31005_t3_conic,True,True,True,False,98.2510000030743,132.08733299688902,24.442959002044518,"[""10842529720204165305252083667717190468300975778283164843"",""618243003438311465626018406918037804388865348298866688""]",A_r0_s31005_t3_factor,True,True,True,False,68.93454200326232,103.43379199912306,5.142041998624336,"[""24782921478007215820816265197457842864280652648507596099"",""1413126865001854778573756358669800695745977938968838144""]",-29.316457999811973,-28.65354099776596
31005,3,1,31005_3,dcf55644593d00cf50123fc79249855c5c760d9c0dfd0490d16248afb63f855a,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31005_t3_conic,True,True,True,False,88.81658400059678,123.02570899919374,24.141750000126194,"[""10842529720204165305252083667717190468300975778283164843"",""618243003438311465626018406918037804388865348298866688""]",A_r1_s31005_t3_factor,True,True,True,False,69.18683300318662,104.44258300412912,5.037708004238084,"[""24782921478007215820816265197457842864280652648507596099"",""1413126865001854778573756358669800695745977938968838144""]",-19.629750997410156,-18.58312599506462
31005,4,0,31005_4,01612d43e8197340d8cf73d26037f43b7932df0def72731f05764b47b4b6e78b,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31005_t4_conic,True,True,True,False,93.4426669991808,127.37562500115018,22.84779099863954,"[""197612686917078211254364480909528106300261524097134393"",""11040053632826990457607471552107817935515452648194048""]",A_r0_s31005_t4_factor,True,True,True,False,75.7216249985504,107.26533400156768,5.238249999820255,"[""1844385502694378820673633232750448116019510295531028293"",""103040500573051910937669734486339634064810891383144448""]",-17.721042000630405,-20.110290999582503
31005,4,1,31005_4,01612d43e8197340d8cf73d26037f43b7932df0def72731f05764b47b4b6e78b,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31005_t4_conic,True,True,True,False,93.86170799552929,127.96854199405061,22.6230830012355,"[""197612686917078211254364480909528106300261524097134393"",""11040053632826990457607471552107817935515452648194048""]",A_r1_s31005_t4_factor,True,True,True,False,77.29583400214324,109.02716700366,5.007334002584685,"[""1844385502694378820673633232750448116019510295531028293"",""103040500573051910937669734486339634064810891383144448""]",-16.56587399338605,-18.941374990390614
31005,5,0,31005_5,53aa546c5f1a86565f982776eb5724aad7ae07179858dd78056dc37c81df235f,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31005_t5_conic,True,True,False,False,33.631541999056935,67.73458400130039,26.208499999484047,"[""459533726781787507545072072244748870939159"",""28583718821358830930923467024268529762304""]",A_r0_s31005_t5_factor,True,True,False,True,42.252667000866495,76.75604199903319,34.47766699537169,"[""459533726781787507545072072244748870939159"",""28583718821358830930923467024268529762304""]",8.62112500180956,9.021457997732796
31005,5,1,31005_5,53aa546c5f1a86565f982776eb5724aad7ae07179858dd78056dc37c81df235f,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31005_t5_conic,True,True,False,False,34.09808300057193,68.45312500081491,26.662250005756505,"[""459533726781787507545072072244748870939159"",""28583718821358830930923467024268529762304""]",A_r1_s31005_t5_factor,True,True,False,True,44.11383299884619,82.14020800369326,34.879250000813045,"[""459533726781787507545072072244748870939159"",""28583718821358830930923467024268529762304""]",10.01574999827426,13.687083002878353
31005,6,0,31005_6,f34bf573c1cd257f0cacb94a6685bb612a30d813dd4753e43d76ad4d5b585dcf,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31005_t6_conic,True,True,False,False,31.98766599962255,65.95529100013664,25.014916995132808,"[""1832900522958077163749753876223052114743271"",""114334875285435323723693868097074119049216""]",A_r0_s31005_t6_factor,True,True,False,False,12.248541999724694,43.88879199541407,5.228916998021305,"[""1832900522892444630744459326490141135472831"",""114334875285435323723693868097074119049216""]",-19.739123999897856,-22.066499004722573
31005,6,1,31005_6,f34bf573c1cd257f0cacb94a6685bb612a30d813dd4753e43d76ad4d5b585dcf,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31005_t6_conic,True,True,False,False,32.2641249949811,66.72925000020768,25.29974999924889,"[""1832900522958077163749753876223052114743271"",""114334875285435323723693868097074119049216""]",A_r1_s31005_t6_factor,True,True,False,False,12.343332993623335,44.67337499954738,5.00320900027873,"[""1832900522892444630744459326490141135472831"",""114334875285435323723693868097074119049216""]",-19.920792001357768,-22.055875000660308
31005,7,0,31005_7,b9c59640253ccccdb891e0fab8013ce43c499b3d4d7d79d84de812c1bf35878f,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31005_t7_conic,True,True,False,False,33.47225000470644,67.39533400104847,26.26958299515536,"[""78067953425043427783147266037113085261804551"",""4878288012178573812210938372141829079433216""]",A_r0_s31005_t7_factor,True,True,True,False,74.88150000426685,117.91237500438001,4.8106250033015385,"[""362984692890767754184103873721760549360079437334792836021"",""19783776110025966900032589021377209740443691145563734016""]",41.409249999560416,50.51704100333154
31005,7,1,31005_7,b9c59640253ccccdb891e0fab8013ce43c499b3d4d7d79d84de812c1bf35878f,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31005_t7_conic,True,True,False,False,34.042874998704065,68.2335419987794,26.64366699900711,"[""78067953425043427783147266037113085261804551"",""4878288012178573812210938372141829079433216""]",A_r1_s31005_t7_factor,True,True,True,False,76.69308299955446,119.38566599565092,5.275540999718942,"[""362984692890767754184103873721760549360079437334792836021"",""19783776110025966900032589021377209740443691145563734016""]",42.6502080008504,51.152123996871524
31006,0,0,31006_0,e7632ff128197c84bd59470b69763374c9305d09107f5a18f8f37ee75bff7747,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31006_t0_conic,True,True,False,False,90.29054100392386,124.96412500331644,50.67241699725855,"[""1221122291218987186455834647800999142504509"",""76223250190290215815795912064716079366144""]",A_r0_s31006_t0_factor,True,True,False,True,94.36375000223052,128.3279589988524,53.59483399661258,"[""1221122291218987186455834647800999142504509"",""76223250190290215815795912064716079366144""]",4.073208998306654,3.3638339955359697
31006,0,1,31006_0,e7632ff128197c84bd59470b69763374c9305d09107f5a18f8f37ee75bff7747,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31006_t0_conic,True,True,False,False,91.8717500026105,126.08424999780254,51.428417005809024,"[""1221122291218987186455834647800999142504509"",""76223250190290215815795912064716079366144""]",A_r1_s31006_t0_factor,True,True,False,True,94.54475000529783,158.50258400314488,54.29066700162366,"[""1221122291218987186455834647800999142504509"",""76223250190290215815795912064716079366144""]",2.6730000026873313,32.41833400534233
31006,1,0,31006_1,54cc5811adb88cb9d2202e790af6bf14f093ae674f36d1a0a2f53c2e46f67c49,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31006_t1_conic,True,True,False,False,32.592166993708815,66.82995799928904,25.190166998072527,"[""9559012124414993976546930115598655147793"",""595494142111642311060905563005594370048""]",A_r0_s31006_t1_factor,True,True,True,False,77.37037500191946,143.70762500038836,5.161749999388121,"[""7429930780289807866623461970611406787379198171075102413373"",""422053890347220627200695232456047141129465411105359659008""]",44.77820800821064,76.87766700109933
31006,1,1,31006_1,54cc5811adb88cb9d2202e790af6bf14f093ae674f36d1a0a2f53c2e46f67c49,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31006_t1_conic,True,True,False,False,32.60758300166344,67.34024999605026,25.485750004008878,"[""9559012124414993976546930115598655147793"",""595494142111642311060905563005594370048""]",A_r1_s31006_t1_factor,True,True,True,False,79.01054200192448,117.43670899886638,5.022499994083773,"[""7429930780289807866623461970611406787379198171075102413373"",""422053890347220627200695232456047141129465411105359659008""]",46.402959000261035,50.09645900281612
31006,2,0,31006_2,ed3d2edf28d297b90e9b5fb9399e90b91f46780f345d3ecb3a1aa8b9da5b9276,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31006_t2_conic,True,True,False,False,29.975083998579066,63.8753339953837,22.737207997124642,"[""4798277750523290865404639983335092756119"",""297747071055821155530452781502797185024""]",A_r0_s31006_t2_factor,True,True,True,False,67.86912499956088,100.84800000186078,4.875250000623055,"[""1856205123822981837368559987505433269837161980124021221637"",""105513472586805156800173808114011785282366352776339914752""]",37.894041000981815,36.972666006477084
31006,2,1,31006_2,ed3d2edf28d297b90e9b5fb9399e90b91f46780f345d3ecb3a1aa8b9da5b9276,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31006_t2_conic,True,True,False,False,35.341082999366336,70.11558299564058,23.152750000008382,"[""4798277750523290865404639983335092756119"",""297747071055821155530452781502797185024""]",A_r1_s31006_t2_factor,True,True,True,False,69.36070799565641,103.04116599581903,4.9454580002930015,"[""1856205123822981837368559987505433269837161980124021221637"",""105513472586805156800173808114011785282366352776339914752""]",34.01962499629008,32.92558300017845
31006,3,0,31006_3,3148a2880b7222ecec593e60e6e11ba8a14015c375066d4b488c6660318a7e73,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31006_t3_conic,True,True,False,False,30.142499999783468,64.06033399980515,22.92779200070072,"[""9635063964680576200911715075936289056523"",""595494142111642311060905563005594370048""]",A_r0_s31006_t3_factor,True,True,False,True,39.92033300164621,74.17158300086157,32.24991600291105,"[""9635063964680576200911715075936289056523"",""595494142111642311060905563005594370048""]",9.777833001862746,10.111249001056422
31006,3,1,31006_3,3148a2880b7222ecec593e60e6e11ba8a14015c375066d4b488c6660318a7e73,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31006_t3_conic,True,True,False,False,30.695749999722466,65.58758400205988,23.577874999318738,"[""9635063964680576200911715075936289056523"",""595494142111642311060905563005594370048""]",A_r1_s31006_t3_factor,True,True,False,True,40.27562500414206,75.13429199752863,32.778458000393584,"[""9635063964680576200911715075936289056523"",""595494142111642311060905563005594370048""]",9.579875004419591,9.54670799546875
31006,4,0,31006_4,90123f83bf57ae2d10bc359595c374a30043d277720cdf70b41351f52c49769e,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31006_t4_conic,True,True,False,False,31.22458400321193,65.1094170025317,23.83579199522501,"[""114877385091616949440809717604983572148121"",""7145929705339707732730866756067132440576""]",A_r0_s31006_t4_factor,True,True,False,False,25.4233750019921,57.271582998509984,5.057415997725911,"[""229754770180685448949312420345815468447697"",""14291859410679415465461733512134264881152""]",-5.801209001219831,-7.837834004021715
31006,4,1,31006_4,90123f83bf57ae2d10bc359595c374a30043d277720cdf70b41351f52c49769e,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31006_t4_conic,True,True,False,False,31.4485419949051,65.94187500013504,24.226500005170237,"[""114877385091616949440809717604983572148121"",""7145929705339707732730866756067132440576""]",A_r1_s31006_t4_factor,True,True,False,False,22.030166001059115,54.11708299652673,4.895666999800596,"[""229754770180685448949312420345815468447697"",""14291859410679415465461733512134264881152""]",-9.418375993845984,-11.824792003608309
31006,5,0,31006_5,791e186e185207b23e77311a8235014c48f772957cc3a3b3c488cc758cbe00e0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31006_t5_conic,True,True,False,False,33.580208000785206,68.48991599690635,26.562792001641355,"[""1046282672243649476244611309746913418348727"",""65334214448820184984967924626899496599552""]",A_r0_s31006_t5_factor,True,True,False,False,26.39975000056438,58.4748750043218,5.0029170015477575,"[""174380445354914797044228229535706865614697"",""10889035741470030830827987437816582766592""]",-7.180458000220824,-10.015040992584545
31006,5,1,31006_5,791e186e185207b23e77311a8235014c48f772957cc3a3b3c488cc758cbe00e0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31006_t5_conic,True,True,False,False,33.905959004187025,68.47437500255182,26.67058299994096,"[""1046282672243649476244611309746913418348727"",""65334214448820184984967924626899496599552""]",A_r1_s31006_t5_factor,True,True,False,False,22.78200000000652,55.089082998165395,4.882375003944617,"[""174380445354914797044228229535706865614697"",""10889035741470030830827987437816582766592""]",-11.123959004180506,-13.385292004386429
31006,6,0,31006_6,f0c9ae3a6f46dfa6d73c3444fa2196f0bc41b536d36a7c9b4cb1c5fadce8ba45,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31006_t6_conic,True,True,False,False,34.50149999844143,68.423791002715,28.183374997752253,"[""5115255730780218093673164700144500843965026691121"",""319703483166135013357056057156686910549735243776""]",A_r0_s31006_t6_factor,True,True,False,True,43.499624996911734,82.01245900272625,36.6063750043395,"[""5115255730780218093673164700144500843965026691121"",""319703483166135013357056057156686910549735243776""]",8.998124998470303,13.58866800001124
31006,6,1,31006_6,f0c9ae3a6f46dfa6d73c3444fa2196f0bc41b536d36a7c9b4cb1c5fadce8ba45,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31006_t6_conic,True,True,False,False,34.88708300574217,69.5221659989329,28.70854100183351,"[""5115255730780218093673164700144500843965026691121"",""319703483166135013357056057156686910549735243776""]",A_r1_s31006_t6_factor,True,True,False,True,42.86895899713272,77.84820900269551,36.12566599622369,"[""5115255730780218093673164700144500843965026691121"",""319703483166135013357056057156686910549735243776""]",7.981875991390552,8.326043003762607
31006,7,0,31006_7,a4273b4da24cd6e31f7d463cc32fde469a439c16a5b47928ab0f400429bcb3ca,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31006_t7_conic,True,True,False,False,32.30720799911069,66.61095799790928,26.13079200091306,"[""2192252456000181209765358921073738742048959301959"",""137015778499772148581595453067151533092743675904""]",A_r0_s31006_t7_factor,True,True,False,False,12.284666998311877,44.261958995775785,6.129332999989856,"[""2109106183089924736648825246197775942964590467303225823980751"",""131819136443120296040551577887360994738149464333744724770816""]",-20.02254100079881,-22.348999002133496
31006,7,1,31006_7,a4273b4da24cd6e31f7d463cc32fde469a439c16a5b47928ab0f400429bcb3ca,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31006_t7_conic,True,True,False,False,32.09337499720277,66.79487499786774,25.88254100555787,"[""2192252456000181209765358921073738742048959301959"",""137015778499772148581595453067151533092743675904""]",A_r1_s31006_t7_factor,True,True,False,False,12.417124999046791,44.48020899872063,6.077208003262058,"[""2109106183089924736648825246197775942964590467303225823980751"",""131819136443120296040551577887360994738149464333744724770816""]",-19.67624999815598,-22.31466599914711
31007,0,0,31007_0,29982d17da9ae8b45c65c64ba581d13d4fd6b1d6fbc5922bb43e8eae85badefc,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31007_t0_conic,True,True,False,False,93.77887500158977,127.49983400135534,53.7442920031026,"[""916240581307513231832946840350850494118973"",""57167437642717661861846934048537059524608""]",A_r0_s31007_t0_factor,True,True,False,True,96.2786249947385,131.37133399868617,56.47116700129118,"[""916240581307513231832946840350850494118973"",""57167437642717661861846934048537059524608""]",2.4997499931487255,3.8714999973308295
31007,0,1,31007_0,29982d17da9ae8b45c65c64ba581d13d4fd6b1d6fbc5922bb43e8eae85badefc,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31007_t0_conic,True,True,False,False,94.40729199559428,129.2505829987931,54.146374997799285,"[""916240581307513231832946840350850494118973"",""57167437642717661861846934048537059524608""]",A_r1_s31007_t0_factor,True,True,False,True,98.50300000107381,133.0483749989071,58.131208999839146,"[""916240581307513231832946840350850494118973"",""57167437642717661861846934048537059524608""]",4.095708005479537,3.7977920001139864
31007,1,0,31007_1,79536caeef8bc12f6e39968c4a3b15f183d41bb8837c856700e3ea0defb86d22,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31007_t1_conic,True,True,False,False,34.51354199933121,68.53262500226265,27.543749994947575,"[""915550146281134050791438082116476791518303"",""57167437642717661861846934048537059524608""]",A_r0_s31007_t1_factor,True,True,True,False,71.31787500111386,104.0308340016054,5.011208006180823,"[""223807861666886461980699275839825395805080601742590553"",""11498189186536185960953436912723454906868602647871488""]",36.80433300178265,35.49820899934275
31007,1,1,31007_1,79536caeef8bc12f6e39968c4a3b15f183d41bb8837c856700e3ea0defb86d22,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31007_t1_conic,True,True,False,False,35.25433300092118,69.58229100564495,28.07629099697806,"[""915550146281134050791438082116476791518303"",""57167437642717661861846934048537059524608""]",A_r1_s31007_t1_factor,True,True,True,False,79.01929199579172,112.94441700010793,5.152292003913317,"[""223807861666886461980699275839825395805080601742590553"",""11498189186536185960953436912723454906868602647871488""]",43.76495899487054,43.362125994462986
31007,2,0,31007_2,62ef7efa2f5c9281f5d488d8c90210c715d1e761baaca0699beee2694d072c99,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31007_t2_conic,True,True,False,False,33.99020800134167,67.73262500064448,26.995249994797632,"[""9758997750947837241848390189121351702820827"",""609786001522321726526367296517728634929152""]",A_r0_s31007_t2_factor,True,True,True,False,74.07370799774071,106.99941599887097,5.286749998049345,"[""13980771156923962136340981901922941259104934811705826897"",""735884107938315901501019962414301114039590569463775232""]",40.08349999639904,39.2667909982265
31007,2,1,31007_2,62ef7efa2f5c9281f5d488d8c90210c715d1e761baaca0699beee2694d072c99,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31007_t2_conic,True,True,False,False,34.36800000054063,68.44770799943944,27.2740420041373,"[""9758997750947837241848390189121351702820827"",""609786001522321726526367296517728634929152""]",A_r1_s31007_t2_factor,True,True,True,False,74.8926250016666,108.4856250017765,5.2873329987050965,"[""13980771156923962136340981901922941259104934811705826897"",""735884107938315901501019962414301114039590569463775232""]",40.52462500112597,40.03791700233705
31007,3,0,31007_3,8dea88f15ca1b7ed02072b707bbbe6dea6d35e91c718692ad4f82716df07e951,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31007_t3_conic,True,True,False,False,34.226540999952704,68.3622500000638,28.113665997807402,"[""119888806189810482911097163194238894303628479591"",""7493050386706289375556001339609849466009419776""]",A_r0_s31007_t3_factor,True,True,False,True,42.34362499846611,77.31695899565239,35.84929099451983,"[""119888806189810482911097163194238894303628479591"",""7493050386706289375556001339609849466009419776""]",8.117083998513408,8.95470899558859
31007,3,1,31007_3,8dea88f15ca1b7ed02072b707bbbe6dea6d35e91c718692ad4f82716df07e951,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31007_t3_conic,True,True,False,False,34.345209001912735,68.85908399999607,28.01750000071479,"[""119888806189810482911097163194238894303628479591"",""7493050386706289375556001339609849466009419776""]",A_r1_s31007_t3_factor,True,True,False,True,42.68995799793629,77.15762499719858,35.88645900163101,"[""119888806189810482911097163194238894303628479591"",""7493050386706289375556001339609849466009419776""]",8.344748996023554,8.298540997202508
31007,4,0,31007_4,368e20cb33d0f39be120bf20bfd7d4eff0b810cfbe2474416b71fda1a0e95e16,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31007_t4_conic,True,True,False,False,31.120209001528565,65.49908399756532,25.043000001460314,"[""479555224750803113326232084581253141009084468969"",""29972201546825157502224005358439397864037679104""]",A_r0_s31007_t4_factor,True,True,False,False,13.153833999240305,45.00979199656285,6.804333999752998,"[""5492464018463345668356315745313579183952923556031516573439"",""343279001153959104272269734081669257130597563369126887424""]",-17.96637500228826,-20.489292001002468
